pullNumber,commenter,comment,state,html_url,submitted_at,commented_commitID
2086,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2086#pullrequestreview-654741161,2021-05-07T18:21:07Z,51127ba915cb9d9f317d06b0dffef6e23f3d7e46
2098,ctubbsii,"Good test, but readability could be improved. I proposed some such improvements below.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2098#pullrequestreview-658170499,2021-05-12T17:53:53Z,75b6b1efc161dfc61af9077dcbe1b8bc7cc7a109
2122,milleruntime,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2122#pullrequestreview-671205999,2021-05-28T11:33:30Z,fb0462147b53ba84670b3ecec71db176c7c41865
2133,ctubbsii,"I like the direction this is headed, but there's a few fixes necessary and some optional. My comments below apply to several places, but I only made the comment once.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2133#pullrequestreview-675282535,2021-06-03T13:43:43Z,aa0fe5d34f6c47f1df2422ba6465b4e25a5e1438
2150,ctubbsii,"Looks good, but the TableOperationsHelperTest change isn't necessary, and it's best to avoid Guava when possible (fewer uses of Guava means fewer potential conflicts later).",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2150#pullrequestreview-678689854,2021-06-08T15:42:34Z,7ae4ea60a7aa600077d1418feb84962b182877db
2160,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2160#pullrequestreview-682988752,2021-06-14T14:33:19Z,91c047fe9a90da3c829d100a95210f78a218202d
2171,ctubbsii,"Aside from the comments I've already made, these changes look good. I have not checked the code to see if any references to the old properties were missed.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2171#pullrequestreview-690074351,2021-06-22T23:50:31Z,1c6e72506e16d255f1ed8d26e57e5f593efa0670
2180,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2180#pullrequestreview-691997798,2021-06-24T16:51:14Z,6a397781e0883309f88e6706962a105ca3378bda
2181,milleruntime,The changes for RecoveryLogIterator look good to replace the RecoveryLogReader section but we still want the first part to read the regular WALs.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2181#pullrequestreview-700355659,2021-07-06T20:30:14Z,d2f7fd3b77c51710a8204e25a670ebbea15f82a0
2181,ctubbsii,"The code logic looks okay. I just have minor phrasing suggestions for the comments and error message.

I also have one suggestion to support reading a single sorted WAL file, but that can be done as a separate PR if you don't want to include it here.

My only other area of concern is that the RecoveryLogReader seemed to have a unit test, whereas RecoveryLogsIterator doesn't have any unit testing. Presumably, there is adequate testing of the code that uses RecoveryLogsIterator. Still, if it's worth a separate class to hold its logic, it's probably worth adding a unit test to test that logic independently of the calling recovery code. Since that's an existing deficiency in RecoveryLogsIterator, it could also be done in a separate PR if it's not included here.

If you decide not to include these proposed changes in this PR, please create follow on issues to track them. (specifically, for the unit testing of RecoveryLogsIterator, and for supporting reading a single sorted WAL file in the utility).",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2181#pullrequestreview-701481225,2021-07-07T22:06:23Z,86e802db5ea1fa09bd9a209b3d3f18a435b44d1c
2215,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2215#pullrequestreview-720728729,2021-08-03T02:40:39Z,a2f0b59a3dafafd6bfe0bb8ab93033468fac9add
2215,milleruntime,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2215#pullrequestreview-900565672,2022-03-04T18:26:25Z,72731512988d2b2b212072dbe85f33e22a46e3f3
2215,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2215#pullrequestreview-979979866,2022-05-20T11:51:58Z,10de13e7386f8aeba70d596e8075a78ec34b32f7
2215,ctubbsii,"Consider using Set instead of List when the items are expected to be unique.

We need a way to get the list of transaction IDs to be able to use these methods in the API.

Avoid using ""print"" for the API/RPC operations. ""Printing"" is a feature of the shell/console, and is something that is done with the results retrieved from the API. ""listing"" or ""getting"" are more appropriate verbs for the API/RPC operations.

I believe FateAdmin currently allows offline manipulation of the fate transactions. If so, we need to be careful to preserve that behavior when we add this public API to do it via the shell. We need to not remove functionality that could help perform ""surgery"" on an offline system in a bad state.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2215#pullrequestreview-992539327,2022-06-01T19:09:40Z,b340dd11d2d7f5674e9a8998f7d719b1586fd3aa
2220,Manno15,`.DS_Store` binary file should be removed from this pull request before this can be approved. ,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2220#pullrequestreview-721619405,2021-08-03T20:32:36Z,840844030f4e0344d14ae41967e44eab3f2349c9
2221,ctubbsii,I like where this is headed overall. Hopefully these suggestions will help polish it off.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2221#pullrequestreview-722531033,2021-08-04T17:47:19Z,c7f14cfc02959ff4e972aaa0ba571a01d8d2667f
2228,Manno15,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2228#pullrequestreview-726739206,2021-08-10T18:58:45Z,b6e656d56242840b0445c3122b4ffe51db5b35c8
2228,Manno15,"These changes look good, just a few small things left. There are various IOExceptions that can be removed now.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2228#pullrequestreview-727604473,2021-08-11T15:12:02Z,abc3db4e5ebfdc55e0270aaf18e69c93c25c4baa
2235,milleruntime,@DomGarguilo it might make the test tricker but I think what @keith-turner suggested for the finishMarkingChop() method would be better.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2235#pullrequestreview-771590879,2021-10-05T15:15:01Z,d67be34c250104f6f9d22772cd63d5304404e237
2238,ctubbsii,"The biggest thing that should be done is using `.yaml` filename extension instead of `.yml`. Everything else is trivial. If the script is working, feel free to ignore the comments I made about bash and I can do a more comprehensive check myself with ShellCheck after this is merged.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2238#pullrequestreview-764939537,2021-09-28T04:10:08Z,8aa21ac5f9dd614b9da2214aaa4a6f53d650d838
2255,Manno15,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2255#pullrequestreview-749393378,2021-09-08T17:05:16Z,afff60690da01e74b42e2df1d7ef587c2b571c84
2279,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2279#pullrequestreview-759267672,2021-09-21T03:16:35Z,a4dfd25b33a00e81bd61c332a2442a7f7d7252c3
2293,ivakegg,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2293#pullrequestreview-784434307,2021-10-20T12:52:50Z,408ec7fc552ecdf961cc3cfca5ebd62ceaba17ed
2303,ctubbsii,"I don't think it's likely to matter, because multiple concurrent AccumuloClient objects aren't a recommended pattern in client code, but this change does make it so there's a pool per client, rather than a shared pool for all currently active clients. I'm okay with that. However, if the user does want to share resources across multiple clients in the future, this pool would be a great candidate to put in an opaque resource object that we allow to be constructed and passed directly into the AccumuloClient builder, so it can be shared across multiple clients. I don't think it's necessary to include that in this PR, though. It might not even be needed at all.

I marked this as ""Request changes"" to address synchronization with the lazy-loading pattern in ClientContext to instantiate the pool object.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2303#pullrequestreview-773487831,2021-10-07T06:37:17Z,e45201db2e0672e050771e9262a13c3e14cf4588
2321,ctubbsii,"I think this change can be simplified. All the files can be reverted except the `Manager.java`. In that file, the implementation of `isActiveService()` can be modified as I propose below. I don't think you should modify the HighlyAvailableService interface or the invocation handler. You can merely change the Manager's implementation.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2321#pullrequestreview-788640036,2021-10-25T21:43:45Z,ee2f4882a03b9b497a18d5a6e496a5edf50119d8
2325,ctubbsii,"Were we able to confirm that this actually breaks compatibility? I believe it only would affect things if the user actually assigned it to a variable of the type of the superclass. That'd be okay to break, since the superclass wasn't public API. I would like to see that tested and confirmed before we even consider any reverting.

Also, I don't know where the decision was made that binary incompatibility is unacceptable in a minor release. I see that on the website at https://accumulo.apache.org/api , but I don't recall a discussion to decide that. I think it'd be good to question whether we really want to offer this as a guarantee.

And finally, even if there is a binary breakage here, and we think it is a violation, it does not necessarily mean we have to rename the release to 3.0.0. We can still keep the 2.1 name. SemVer rules are guidelines only. There's no reason we can't document the occasional exception.

I think it is extremely important to stop exposing internal APIs in our public APIs. We've worked really hard to complete this transition. This would be a step backwards, and I do not want to see this reverted, to re-entangle an internal API with our public APIs. So, I'm *strongly* against this change. If we can confirm this is definitely breaking binary compatibility, I would prefer we 1) question whether we should even be guaranteeing that across minor versions in the first place, and 2) question whether that's more important than leaving it in the API later only to have more users affected later. If we have to leave a break and don't want to bump to the major version, I'd rather just document it thoroughly as a breakage that was necessary to accomplish the goal of keeping the internals unexposed in the public API.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2325#pullrequestreview-787141306,2021-10-22T18:09:59Z,e975f92139c547533458c826421efc623b8e7b41
2333,ctubbsii,"LGTM, but should use try-with-resources for clients instead of explicitly calling close.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2333#pullrequestreview-793174826,2021-10-29T15:29:18Z,0bb828cd89b5781a07341737050f42c74710dd3a
2340,ctubbsii,"When we were first creating AccumuloClient, I had the idea to create an opaque resources object that was AutoCloseable and could be provided to the client's builder. If one was not set, one would be created internally for the lifetime of that client. If one was set by the user, however, it would not be closed when the client is closed. That would allow a user to reuse resources across multiple clients. It seems you are implementing something like that idea, motivated by different reasons, and not at all opaque.

I think there's something to this concept, but I think the way it's implemented here is very granular. I don't think we need to have an API that has a configurable executor service for each individual public API operation that uses one, as that's a bit overkill.

I think we can start with a relatively opaque resources object that allows users to set an uncaught exception handler. That will satisfy the immediate issue that motivated this, and that will lay the groundwork for exposing additional API (perhaps an ExecutorService factory?) later, as it is needed.

Mainly, we need to be cautious about exposing too much stuff in the API too quickly, because everything we expose in the API, we're stuck with for awhile, even if we realize it could be done  better later. Currently, this exposes too much (ClientContext is an internal type only, for one). I think we need to put some more thought into how granular we want this resources object to be, and I think we need to consider its lifecycle as well, for use across client instances.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2340#pullrequestreview-795692330,2021-11-02T17:26:19Z,09627adca4850a7f9c89c801cc1924e64658765b
2354,ctubbsii,"This looks good to me, but there's a few other places in this class that does the same thing. Would you be willing to update the others as well?",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2354#pullrequestreview-802786594,2021-11-10T15:48:50Z,9b122b6b41c258309eec8088a1502481e371baed
2374,ctubbsii,"I'm not opposed to initializing a credentials variable in ServerInfo, but I think it should be done at construction time with a `final` variable, rather than have a non-final variable lazily loaded. There's no advantage to lazy loading here, since we have all the information up front to create the credentials and are going to be using them right away every time.

However, I think it is unlikely that this would have had anything to do with ConcurrentDeleteTableIT runtimes. I've seen that test pass very quickly without this change, and think its heavily varied runtime is probably related to how tablets are assigned/balanced rather than the performance of this getCredentials method.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2374#pullrequestreview-821663259,2021-12-02T15:32:09Z,a036efa69bdc5e2a1ef309f8bc1d1619408d9ad1
2380,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2380#pullrequestreview-829338021,2021-12-10T21:27:48Z,c22b81cf5f68e307f297041d4301b45d53e60f0f
2384,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2384#pullrequestreview-832882219,2021-12-15T14:28:13Z,35b693d61e586d084d26f9c3d1f72a067ba0684d
2399,milleruntime,"Looks good except needs to be added to `KeywordStartIT`:
<pre>
[ERROR] Failures: 
[ERROR]   KeywordStartIT.testExpectedClasses:139 expected:<[tserver]> but was:<[split-large]>
</pre>",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2399#pullrequestreview-838435379,2021-12-22T13:04:30Z,b2ae3effa32ca2a51cd8d2bb0e296af94febc3ca
2400,DomGarguilo,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2400#pullrequestreview-840528962,2021-12-27T19:19:23Z,55e58c817f469677cabca0d0d2530ce45bab54b5
2414,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2414#pullrequestreview-857149004,2022-01-19T17:50:48Z,779a9f62e64042359968caf950ecb728b9a88f21
2414,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2414#pullrequestreview-858762046,2022-01-20T20:21:00Z,3f7968f219ae4d6d2f8625fcd54cd093d2932527
2417,ctubbsii,I think the logic can be further simplified,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2417#pullrequestreview-855707047,2022-01-18T17:16:32Z,0cfe4a5149e0756af93ad952fa84f9b48d7658bf
2426,ctubbsii,"The class level documentation for these upgraders are probably best written as a list of expected changes that the class performs as part of its upgrade tasks. The specific methods added or implementation details or pull request references that resulted in the current code aren't useful for helping the reader of this javadoc understand what they can expect this class to do to their cluster when it upgrades it, and can either be removed, or relocated to their specific implementation methods.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2426#pullrequestreview-860024820,2022-01-21T21:13:50Z,06e96cb18e5b05d245bb555b01cc471ea79e2a78
2427,ctubbsii,"Looks good overall. Just a few tweaks.

I saw that for the other modules, you changed them to use the vintage engine instead of the old JUnit4 dependency directly. That's fine if it works. I'm running the full ITs to see if all modules build. So far, it looks like it's working.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2427#pullrequestreview-887930517,2022-02-19T15:50:23Z,ac77f9e48998d1b06d8faa5042e9d0b6f3e894d8
2445,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2445#pullrequestreview-869293776,2022-02-01T15:26:38Z,8b96720a8ac0dad498567fb7a9b19c5d75f95ef4
2447,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2447#pullrequestreview-869608823,2022-02-01T18:18:39Z,cd1beb60c6642ce370b31f3b0f613838fbff6fab
2462,ctubbsii,I'm not really sure I understand the difference between the `NEW` state that already exists and your new `SUBMITTED` state.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2462#pullrequestreview-872307134,2022-02-03T19:37:44Z,7a55a705c922eb8da1adc1854327c5937f7c45ed
2467,ctubbsii,"The shell should endeavor to use the public API wherever possible. Thrift types shouldn't leak into the shell. The GitHub Actions build failed because of a new use of Thrift types in this change.

Also, this implementation does not appear to do anything on the server side in the Manager to authenticate the user before cancelling the operation.

Also, because this is probably riskier than canceling while it is offline, should there be some sort of ""are you sure?"" prompt?",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2467#pullrequestreview-873654300,2022-02-04T22:48:06Z,bd32987e94706352c2b6c40d840fb34994416705
2476,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2476#pullrequestreview-878063019,2022-02-09T21:17:12Z,2f43d0704fd4b1498cbfddf5dc5719d53c90bde2
2486,ctubbsii,"I don't think this is the right solution. The difference between ZooReader and ZooReaderWriter is that one is available on the client, and the other is only available on the server-side, because it has the instance secret used to grant access to the restricted nodes in ZK.

As such, it does not make sense to put the ZooReaderWriter in the client context, any client context that is not a server should not have access to the credentials necessary to do any of the write operations.

I am not sure what is motivating this change, so it is difficult to provide a suggested alternative.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2486#pullrequestreview-879324309,2022-02-10T19:10:48Z,8004415b64fef61b561a9ec0b1a978c7b0f8fd98
2496,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2496#pullrequestreview-882318261,2022-02-14T23:54:48Z,7dac170e26c409f9da88853a275894761d341927
2512,ctubbsii,"Overall, looks good, but one file shouldn't be changed.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2512#pullrequestreview-888091250,2022-02-20T22:15:19Z,824f713fb76f5ffe30ef6ef6c06b0816c9b93e78
2513,ctubbsii,"Overall, this looks good. I saw you had a comment about adding a checkstyle rule not working on #2511 ;  I will reply there.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2513#pullrequestreview-888093474,2022-02-20T22:31:07Z,51440b8e9b96b788cbfa09af01b0a36a16abd2dd
2515,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2515#pullrequestreview-890414370,2022-02-22T22:12:53Z,60ab9592a7222d5af6bc6142759c1c06f96f4dd3
2515,ctubbsii,"There remain some missing import statements, preventing this from compiling. And, there are some divergences from our established formatting conventions as well.

Once the import statements are fixed, you might be able to run `mvn package -DskipTests -Dexec.skip` to get all the modules built and formatted.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2515#pullrequestreview-890600324,2022-02-23T04:07:18Z,434429c2d116c2f0ac30514f6cb37839d6045544
2518,ctubbsii,"I like the idea of making this pluggable, but I think this should be done in the SPI instead of in-place inside the bcfile package.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2518#pullrequestreview-891413287,2022-02-23T17:17:42Z,8af809ea4232a4d3202a9691ae17d931b6925575
2531,ctubbsii,"I'm still testing these changes, but the proposed change below will at least get rid of the unnecessary `orElse`.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2531#pullrequestreview-894422005,2022-02-26T16:36:41Z,84a12d07a4817ad1de295331c13db0a8c88d24ef
2532,EdColeman,This should not be changed at this time.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2532#pullrequestreview-895282685,2022-02-28T16:04:50Z,0eb5778f8f6326ba0960b2fd12792406f1ba6844
2532,ctubbsii,"I agree that this shouldn't be moved. The name ""fate"" in all the ZooKeeper-related package names is misleading. Some of the tests are FaTE-related, but not all of them. This is a ZooKeeper test utility, not exclusive to FaTE.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2532#pullrequestreview-895525651,2022-02-28T19:48:11Z,0eb5778f8f6326ba0960b2fd12792406f1ba6844
2535,ctubbsii,"Some inline comments would probably help explain the encoding scheme, but also see my other review comments. I'm especially confused by the expected ordering that this would produce, because it doesn't seem to be following any `greater-than` or `less-than` ordering that would be useful for users.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2535#pullrequestreview-895670234,2022-02-28T23:03:20Z,1493eb987937f7aa44899e07ffefea9b39a399a7
2545,ctubbsii,"Looks good overall. Please don't rebase / force-push this, because I don't want to re-review 274 files :smiley_cat:

I had a few suggestions below.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2545#pullrequestreview-909302134,2022-03-14T21:09:30Z,d1fa1f31dbbf5e8728ceaa9359f2e92b67cd4d75
2549,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2549#pullrequestreview-903088088,2022-03-08T14:36:49Z,b8f100765676e0a88b5cfed99ec080d290378370
2549,DomGarguilo,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2549#pullrequestreview-903080376,2022-03-08T14:38:25Z,b8f100765676e0a88b5cfed99ec080d290378370
2554,ctubbsii,"I like the approach overall, but I think some tweaks are need to ensure it only applies to that client only, and not all clients in the JVM. Also, I mention a few other possible tweaks below.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2554#pullrequestreview-903837021,2022-03-09T04:16:19Z,a79013998f81614f645bc1010056311bfd7f1882
2554,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2554#pullrequestreview-904983741,2022-03-09T21:07:42Z,ec0e7cf14fd5730e99c8fa0b73bd4f11dcaa401c
2557,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2557#pullrequestreview-904845096,2022-03-09T19:06:18Z,66390f0e49d33584955621bf8760e235c2c36481
2562,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2562#pullrequestreview-906162553,2022-03-10T17:12:38Z,74ebd6f1d5a23e076355ec959c5e417faf234320
2569,dlmarion,"That's it for now, for more in-depth I'm going to have to load it up into an IDE to trace through some code.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2569#pullrequestreview-912085584,2022-03-16T19:11:38Z,61459d1f4c0f71d7ca3a6871c65d14fd51488c24
2569,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2569#pullrequestreview-912220634,2022-03-16T20:51:22Z,64191f7b1d204a94cf7ec84b5c5f674041b519f9
2574,ctubbsii,"LGTM, except these lambdas.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2574#pullrequestreview-913726104,2022-03-17T21:33:51Z,c6534cd328230e0d2c8d2c6763b9c43e24d4497d
2580,ctubbsii,"Overall, looks fine to me. Just some minor tweaks.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2580#pullrequestreview-914879857,2022-03-18T21:37:35Z,4c77a0b1dba6679bf5d920cd1f7cd3eef6cd8424
2584,ctubbsii,I merged main onto this to update it. I'm going to follow up with some improvements that I think would make this better.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2584#pullrequestreview-940284422,2022-04-13T01:21:07Z,20e21ab37fa4e2a48bab5dcb66d92f3c45272118
2593,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2593#pullrequestreview-924935435,2022-03-29T16:48:18Z,5b5ba2db9ac4a75ee43cf4da0e8cb9535711dfe1
2603,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2603#pullrequestreview-928434470,2022-04-01T05:18:17Z,a9fa1cf5b6c3e4b0cc0753dc65ad07d8316c4973
2608,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2608#pullrequestreview-938559299,2022-04-11T20:35:19Z,20bc418fadb47c20375fa16c7085efad4fe8579a
2608,DomGarguilo,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2608#pullrequestreview-940104114,2022-04-12T20:24:28Z,67fd927ff13b62a78f220d1ac6e8306ac7a09c30
2612,dlmarion,"Looks great, just one comment about making the client RPC timeout configurable to close an old issue.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2612#pullrequestreview-934880499,2022-04-07T11:10:07Z,4d6802dc3e842fe15e77e838eae04d82c83567b6
2622,ctubbsii,"This is a strange patch. Why would we need to explicitly check the thread state if it has been interrupted? Wouldn't we see an InterruptedException get thrown if the thread had been interrupted? If we're swallowing that somewhere we shouldn't be, then it probably makes sense to re-throw it there, not to check the thread state in the loop.

Do you see any stack traces with an InterruptedException being logged and ignored somewhere?",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2622#pullrequestreview-938498297,2022-04-11T19:36:16Z,fc6febf3edc89d5a67130cd502d5a16d3b14d02a
2622,milleruntime,"I think you should move the exception down into the try/catch. Otherwise, the `close` method won't be called.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2622#pullrequestreview-943356790,2022-04-15T11:32:37Z,fc6febf3edc89d5a67130cd502d5a16d3b14d02a
2622,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2622#pullrequestreview-943392536,2022-04-15T12:46:25Z,fc6febf3edc89d5a67130cd502d5a16d3b14d02a
2622,ctubbsii,"Marked this review as ""Request changes"" because of the wildcard import. The other changes are suggestions, but I'm not 100% sure that's the solution we want to go with. I'm not super confident with handling this situation. @dlmarion WDYT?",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2622#pullrequestreview-952254484,2022-04-25T18:15:11Z,94e7d75f10becae322ad911849159cb3e6b6f535
2627,ctubbsii,"There's an errorprone error due to a missing `@Override` annotation somewhere in this PR.

#2626 is now fixed, so it is no longer necessary to make these changes to get it to pass, and this PR can be closed if you want to.

However, if you feel like there's still value in breaking these up, then I can review it further. I know one point of confusion for me is why the two new tests are extending the client auth one, and why that one isn't also broken up, because it has a nearly identical execution profile as SslIT.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2627#pullrequestreview-941718985,2022-04-14T02:10:59Z,63fc991cb6d2c1fec1741aeba141cf93c97c12c7
2646,ctubbsii,Looks good overall. I like how streams really simplify a lot of these things. I had a few minor suggestions.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2646#pullrequestreview-951356440,2022-04-25T05:31:48Z,77489294887d0376dcbd352214e4f3b9fcb74eaf
2647,ctubbsii,"Consolidation like this seems to be necessary, but not sufficient, to get us all the way towards abstracting the RPC layer entirely, from the rest of the code. However, rather than fully isolate the RPC stuff, there are bits in here that still leak things out... like not fully handling all the exception conversions internally... and may leak some new things out... like Thrift-specific types into the shell. I think we probably need to do things like this... but I'm not sure if these specific changes are ready. I'd like to take a closer look this week, to see if there are more improvements beyond what I've suggested so far.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2647#pullrequestreview-951332212,2022-04-25T05:13:13Z,1a1b359e6b8036151913b3bf2446535ab61fcbed
2647,ctubbsii,"This looks okay overall. I pushed a few commits that did some cleanup to large chunks of it.

I think some of the class names might be possible to be shortened.

The main concern as-is, is that it seems to be incomplete. The client objects are nice, but there's a lot of places where we're still accessing the generated client type directly. Those could be done in a future change.

However, the most significant piece of it being incomplete are the parts that are using the new client objects, but calling the methods that aren't implemented. I did make the base class abstract, so it should be very easy to see who is failing to implement those methods by marking those specific methods as abstract. These implementations will need to be fixed before this can be merged.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2647#pullrequestreview-971740779,2022-05-13T08:00:50Z,32e69d860db638f390cda006b0ea4e993bc41761
2648,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2648#pullrequestreview-951325885,2022-04-25T04:12:22Z,ec97f0c32f13d0e17892d0238c272e7dfa223d12
2651,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2651#pullrequestreview-953631384,2022-04-26T15:48:14Z,11833ed7ced69d617dda7432e0f6058e0cc8d003
2651,ctubbsii,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2651#pullrequestreview-953825181,2022-04-26T18:22:47Z,94e1087631eb10a7c367db59e663cda440b801fc
2661,ctubbsii,"The spotbugs checks are failing, but once that is fixed, this is fine.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2661#pullrequestreview-956923056,2022-04-28T19:06:10Z,58b0e73a37937d74cd4c06c531be3a9e7813bef7
2662,ctubbsii,"So long as everything works right in the monitor, these changes seem fine to me. They are just copied directly, right? No changes?

Also, please include updates in the LICENSE file for this.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2662#pullrequestreview-956911404,2022-04-28T18:55:00Z,f5a542a4462e2c4d20ad83dcfb35ba295e6b5c93
2666,ctubbsii,"Thanks for the PR @tchaie . I made a few comments on the change.

I haven't run this, but it looks like it should work. I do wonder what the user experience is, though... what will the user see on the page? This PR looks like it will get rid of the stack trace/error, but it might be nice to make sure the page shows ""Replication is currently disabled"" or a similar message when the user does navigate to the page.",CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2666#pullrequestreview-958335843,2022-04-29T22:22:15Z,2cbd4235acf9e226d776ee36ab9d63d25bab6e1f
2672,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2672#pullrequestreview-961735879,2022-05-04T13:20:45Z,d798621575444ecd84daba617d0573f572c53653
2679,ctubbsii,Looks good so far. I think there's a few improvements that could be made. See my suggestions below.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2679#pullrequestreview-964919466,2022-05-06T16:59:52Z,2d377e726ccbf4d6bd2850826192cbaec69f39c4
2691,EdColeman,I'd like more time to look at the one test - if that is removed from this PR then I have no issues and merging it to improve the stability of the other tests if a good change.,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2691#pullrequestreview-969533660,2022-05-11T14:57:37Z,e92539802bb963e3d200cd21ed5c4e546e41b000
2695,dlmarion,,CHANGES_REQUESTED,https://github.com/apache/accumulo/pull/2695#pullrequestreview-972196973,2022-05-13T13:10:20Z,aebe4c857e7c92b41c27cc79a23b89ccffb81331
